Parlamentar_Limpo;codigo_emenda;numero_emenda;tipo_emenda;tipo_transferencia;localidade_aplicacao;tipo_localidade_aplicacao;municipio;municipio_normalizado;uf_localidade;valor_pago;programa_orcamentario;acao_orcamentaria;plano_orcamentario;funcao_area_atuacao;subfuncao_area_atuacao;modalidade_despesa;documento;favorecido;status_reconciliacao;ajuste_negativo;valor_zero
REGINETE BISPO;202544550003;0003;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;BOM RETIRO DO SUL - RS;Municipal;BOM RETIRO DO SUL;BOM RETIRO DO SUL;RS;92581.0;5119 - ATENCAO PRIMARIA A SAUDE;8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;0000 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012026OB008983;12.218.782/0001-19 - FUNDO MUNICIPAL DA SAUDE BOM RETIRO DO SUL;Bate com Valor Pago + RP Pagos geral;False;False
REGINETE BISPO;202544550020;0020;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;HULHA NEGRA - RS;Municipal;HULHA NEGRA;HULHA NEGRA;RS;50000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB078977;10.442.628/0001-09 - FUNDO MUNICIPAL DE SAUDE DE HULHA NEGRA;Bate com Valor Pago + RP Pagos geral;False;False
REGINETE BISPO;202544550020;0020;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;HULHA NEGRA - RS;Municipal;HULHA NEGRA;HULHA NEGRA;RS;40000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB078979;10.442.628/0001-09 - FUNDO MUNICIPAL DE SAUDE DE HULHA NEGRA;Bate com Valor Pago + RP Pagos geral;False;False
REGINETE BISPO;202544550011;0011;Emenda Individual - Transferências Especiais;Transferência Especial;RIO GRANDE DO SUL (UF);Estadual/UF;;;RS;30293.55;-14 - Múltiplo;-14 - Múltiplo;Sem informação;-14 - Múltiplo;-14 - Múltiplo;90 - Aplicações Diretas;370003000012026OB000449;12.477.490/0002-81 - LIDER NOTEBOOKS COMERCIO E SERVICOS LTDA;Divergente — mais próximo de Valor Pago + RP Pagos geral;False;False
REGINETE BISPO;202544550020;0020;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;HULHA NEGRA - RS;Municipal;HULHA NEGRA;HULHA NEGRA;RS;30000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB043034;10.442.628/0001-09 - FUNDO MUNICIPAL DE SAUDE DE HULHA NEGRA;Bate com Valor Pago + RP Pagos geral;False;False
REGINETE BISPO;202544550020;0020;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;HULHA NEGRA - RS;Municipal;HULHA NEGRA;HULHA NEGRA;RS;30000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB078978;10.442.628/0001-09 - FUNDO MUNICIPAL DE SAUDE DE HULHA NEGRA;Bate com Valor Pago + RP Pagos geral;False;False
REGINETE BISPO;202544550020;0020;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;HULHA NEGRA - RS;Municipal;HULHA NEGRA;HULHA NEGRA;RS;30000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB078980;10.442.628/0001-09 - FUNDO MUNICIPAL DE SAUDE DE HULHA NEGRA;Bate com Valor Pago + RP Pagos geral;False;False
REGINETE BISPO;202544550020;0020;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;HULHA NEGRA - RS;Municipal;HULHA NEGRA;HULHA NEGRA;RS;20000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB078981;10.442.628/0001-09 - FUNDO MUNICIPAL DE SAUDE DE HULHA NEGRA;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;ALVORADA - RS;Municipal;ALVORADA;ALVORADA;RS;1800000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB066416;14.069.503/0001-28 - FUNDO MUNICIPAL DE SAUDE DE ALVORADA;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;PORTO ALEGRE - RS;Municipal;PORTO ALEGRE;PORTO ALEGRE;RS;1500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB065982;11.358.235/0001-76 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;NOVO HAMBURGO - RS;Municipal;NOVO HAMBURGO;NOVO HAMBURGO;RS;1200000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB066352;11.416.036/0001-77 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;BENTO GONÇALVES - RS;Municipal;BENTO GONÇALVES;BENTO GONCALVES;RS;1000000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB075869;11.436.612/0001-48 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;PORTO ALEGRE - RS;Municipal;PORTO ALEGRE;PORTO ALEGRE;RS;990000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB005087;92.963.560/0001-60 - MUNICIPIO DE PORTO ALEGRE;Bate com Valor Pago geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;PORTÃO - RS;Municipal;PORTÃO;PORTAO;RS;990000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB005089;87.344.016/0001-08 - MUNICIPIO DE PORTAO;Bate com Valor Pago geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SAPUCAIA DO SUL - RS;Municipal;SAPUCAIA DO SUL;SAPUCAIA DO SUL;RS;800000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB060200;11.413.810/0001-96 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840009;0009;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;RIO GRANDE DO SUL (UF);Estadual/UF;;;RS;783992.9;5126 - ESPORTE PARA A VIDA;20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS, EVENTOS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL;0000 - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS, EVENTOS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS;27 - Desporto e lazer;812 - Desporto comunitário;50 - Transferências a Instituições Privadas sem Fins Lucrativos;180073000012026OB000169;22.793.762/0001-25 - ONG VIVENDO ESPORTE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SÃO LEOPOLDO - RS;Municipal;SÃO LEOPOLDO;SAO LEOPOLDO;RS;747992.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB071117;12.625.868/0001-66 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;ESTEIO - RS;Municipal;ESTEIO;ESTEIO;RS;600000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB061041;12.140.369/0001-89 - FUNDO MUNICIPAL DE SAUDE DE ESTEIO;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840001;0001;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;PAROBÉ - RS;Municipal;PAROBÉ;PAROBE;RS;500000.0;5119 - ATENCAO PRIMARIA A SAUDE;2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;10 - Saúde;301 - Atenção básica;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB057055;11.706.451/0001-65 - FUNDO MUNICIPAL DE SAUDE -PAROBE/RS;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SANTA ROSA - RS;Municipal;SANTA ROSA;SANTA ROSA;RS;500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB058047;11.861.362/0001-93 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;CANOAS - RS;Municipal;CANOAS;CANOAS;RS;500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB058315;11.413.650/0001-85 - FUNDO MUNICIPAL DE SAUDE DE CANOAS;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SÃO BORJA - RS;Municipal;SÃO BORJA;SAO BORJA;RS;500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB060146;10.610.784/0001-23 - FUNDO MUNICIPAL DE SAUDE - FMS;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;GARIBALDI - RS;Municipal;GARIBALDI;GARIBALDI;RS;500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB060888;11.427.873/0001-00 - FUNDO MUNICIPAL DE SAUDE DE GARIBALDI;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SANTA CRUZ DO SUL - RS;Municipal;SANTA CRUZ DO SUL;SANTA CRUZ DO SUL;RS;500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB060891;11.776.182/0001-03 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;SÃO LEOPOLDO - RS;Municipal;SÃO LEOPOLDO;SAO LEOPOLDO;RS;500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB061057;12.625.868/0001-66 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;CACHOEIRA DO SUL - RS;Municipal;CACHOEIRA DO SUL;CACHOEIRA DO SUL;RS;500000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB076203;11.965.721/0001-52 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;SANTO ANTÔNIO DA PATRULHA - RS;Municipal;SANTO ANTÔNIO DA PATRULHA;SANTO ANTONIO DA PATRULHA;RS;495000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB002701;88.814.199/0001-32 - MUNICIPIO DE SANTO ANTONIO DA PATRULHA;Bate com Valor Pago geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;VESPASIANO CORREA - RS;Municipal;VESPASIANO CORREA;VESPASIANO CORREA;RS;495000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB004370;01.611.117/0001-74 - MUNICIPIO DE VESPASIANO CORREA;Bate com Valor Pago geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;TUPANCIRETÃ - RS;Municipal;TUPANCIRETÃ;TUPANCIRETA;RS;495000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB009084;88.227.764/0001-65 - MUNICIPIO DE TUPANCIRETA;Bate com Valor Pago geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;CANOAS - RS;Municipal;CANOAS;CANOAS;RS;495000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB009085;88.577.416/0001-18 - MUNICIPIO DE CANOAS;Bate com Valor Pago geral;False;False
ZUCCO;202544840003;0003;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;RIO GRANDE DO SUL (UF);Estadual/UF;;;RS;437919.37;0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2E74 - ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS;0000 - ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS;05 - Defesa nacional;301 - Atenção básica;90 - Aplicações Diretas;120629000012025OB006543;02.949.582/0001-82 - MEDICALWAY EQUIPAMENTOS MEDICOS LTDA;Bate com Valor Pago geral;False;False
ZUCCO;202544840002;0002;Emenda Individual - Transferências com Finalidade Definida;Transferência com Finalidade Definida;LAJEADO - RS;Municipal;LAJEADO;LAJEADO;RS;400000.0;5118 - ATENCAO ESPECIALIZADA A SAUDE;2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0000 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;10 - Saúde;302 - Assistência hospitalar e ambulatorial;41 - Transferências a Municípios - Fundo a Fundo;257001000012025OB076191;10.502.833/0001-04 - FUNDO MUNICIPAL DE SAUDE;Bate com Valor Pago + RP Pagos geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;CARLOS BARBOSA - RS;Municipal;CARLOS BARBOSA;CARLOS BARBOSA;RS;396000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB002702;88.587.183/0001-34 - MUNICIPIO DE CARLOS BARBOSA;Bate com Valor Pago geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;ESTÂNCIA VELHA - RS;Municipal;ESTÂNCIA VELHA;ESTANCIA VELHA;RS;396000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB002703;88.254.883/0001-07 - MUNICIPIO DE ESTANCIA VELHA;Bate com Valor Pago geral;False;False
ZUCCO;202544840005;0005;Emenda Individual - Transferências Especiais;Transferência Especial;FLORES DA CUNHA - RS;Municipal;FLORES DA CUNHA;FLORES DA CUNHA;RS;396000.0;0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA;0EC2 - TRANSFERENCIAS ESPECIAIS;0000 - TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS;28 - Encargos especiais;845 - Outras transferências;40 - Transferências a Municípios;170860000012025OB004374;87.843.819/0001-07 - MUNICIPIO DE FLORES DA CUNHA;Bate com Valor Pago geral;False;False
